t,ax,ay,az,gx,gy,gz,gps_x,gps_y,gps_z,baro,mag_x,mag_y,mag_z,lidar,uwb0,uwb1,uwb2,uwb3,flow_x,flow_y,gpsv_x,gpsv_y,gpsv_z,dvl_x,dvl_y,dvl_z,att_w,att_x,att_y,att_z,tp_x,tp_y,tp_z,tv_x,tv_y,tv_z,tq_w,tq_x,tq_y,tq_z
13.37500,0.87362,3.58060,10.38703,0.01864,-0.09004,0.22872,,,,,-0.24421,0.23994,-0.97423,,,,,,,,,,,,,,,,,,-37.70566,13.35227,12.21250,-2.79649,-7.89705,0.67696,0.57733,0.01820,-0.09531,-0.81073
13.38000,0.98219,3.51328,10.35695,0.02226,-0.08665,0.22051,,,,,,,,,,,,,,,,,,,,,,,,,-37.71962,13.31278,12.21589,-2.78822,-7.89998,0.68228,0.57777,0.01799,-0.09548,-0.81040
13.38500,0.96579,3.65231,10.40853,0.01133,-0.08146,0.22700,,,,,,,,,,,,,,,,,,,,,,,,,-37.73354,13.27327,12.21932,-2.77995,-7.90289,0.68759,0.57821,0.01778,-0.09565,-0.81007
13.39000,0.96685,3.61800,10.42597,0.02023,-0.08660,0.23412,,,,,,,,,,,,,,,,,,,,,,,,,-37.74742,13.23375,12.22277,-2.77167,-7.90580,0.69291,0.57865,0.01758,-0.09582,-0.80974
13.39500,0.89089,3.60499,10.21847,0.02195,-0.08983,0.22916,,,,,,,,,,,,,,,,,,,,,,,,,-37.76126,13.19422,12.22625,-2.76339,-7.90870,0.69822,0.57909,0.01737,-0.09599,-0.80941
13.40000,0.98280,3.60650,10.36314,0.01815,-0.08146,0.22879,-39.08660,13.47973,12.68043,12.03848,-0.18667,0.24162,-0.95177,12.77118,70.92685,115.17307,101.65114,42.72484,8.28522,0.16010,-2.66354,-8.06290,0.65829,8.52775,0.04944,0.02467,0.57870,0.00588,-0.09382,-0.81010,-37.77505,13.15467,12.22975,-2.75511,-7.91159,0.70353,0.57952,0.01717,-0.09616,-0.80908
13.40500,1.01805,3.68396,10.22899,0.01667,-0.08994,0.23398,,,,,,,,,,,,,,,,,,,,,,,,,-37.78881,13.11510,12.23328,-2.74682,-7.91447,0.70883,0.57996,0.01696,-0.09634,-0.80875
13.41000,0.95225,3.62770,10.40766,0.02242,-0.08977,0.23008,,,,,,,,,,,,,,,,,,,,,,,,,-37.80252,13.07552,12.23684,-2.73853,-7.91734,0.71413,0.58040,0.01676,-0.09651,-0.80842
13.41500,0.93263,3.56123,10.32050,0.02120,-0.08899,0.23210,,,,,,,,,,,,,,,,,,,,,,,,,-37.81619,13.03593,12.24042,-2.73024,-7.92021,0.71944,0.58084,0.01655,-0.09668,-0.80809
13.42000,0.99695,3.57353,10.39615,0.02005,-0.08604,0.23004,,,,,,,,,,,,,,,,,,,,,,,,,-37.82983,12.99632,12.24403,-2.72194,-7.92306,0.72473,0.58128,0.01635,-0.09685,-0.80776
13.42500,0.89541,3.51470,10.46406,0.01872,-0.09240,0.22874,,,,,-0.24054,0.21761,-0.98513,,,,,,,,,,,,,,,,,,-37.84341,12.95670,12.24767,-2.71364,-7.92591,0.73003,0.58171,0.01614,-0.09702,-0.80742
13.43000,1.05603,3.55864,10.27758,0.02409,-0.08913,0.22612,,,,,,,,,,,,,,,,,,,,,,,,,-37.85696,12.91706,12.25133,-2.70534,-7.92874,0.73532,0.58215,0.01594,-0.09719,-0.80709
13.43500,0.96537,3.61128,10.33188,0.01440,-0.08644,0.22626,,,,,,,,,,,,,8.32032,-0.00483,,,,,,,,,,,-37.87047,12.87741,12.25502,-2.69704,-7.93157,0.74062,0.58259,0.01574,-0.09737,-0.80676
13.44000,0.96632,3.64057,10.40165,0.01488,-0.08788,0.22956,,,,,,,,12.57497,,,,,,,,,,,,,,,,,-37.88393,12.83774,12.25874,-2.68873,-7.93439,0.74590,0.58303,0.01553,-0.09754,-0.80643
13.44500,0.92822,3.70228,10.40645,0.02017,-0.09271,0.22429,,,,,,,,,,,,,,,,,,,,,,,,,-37.89736,12.79807,12.26248,-2.68042,-7.93720,0.75119,0.58346,0.01533,-0.09771,-0.80609
13.45000,0.98772,3.69712,10.34683,0.01624,-0.08186,0.23187,,,,12.18323,-0.24504,0.21362,-0.94187,,,,,,,,,,,8.34342,0.07394,-0.01939,0.57903,0.01850,-0.10163,-0.80874,-37.91074,12.75837,12.26625,-2.67211,-7.94001,0.75647,0.58390,0.01513,-0.09788,-0.80576
13.45500,0.87696,3.62577,10.33020,0.01571,-0.09081,0.22144,,,,,,,,,,,,,,,,,,,,,,,,,-37.92408,12.71867,12.27005,-2.66379,-7.94280,0.76176,0.58433,0.01493,-0.09806,-0.80543
13.46000,1.11914,3.73202,10.44032,0.02302,-0.08939,0.22928,,,,,,,,,,,,,,,,,,,,,,,,,-37.93737,12.67894,12.27387,-2.65547,-7.94559,0.76703,0.58477,0.01472,-0.09823,-0.80509
13.46500,1.05538,3.66425,10.31857,0.02226,-0.07724,0.23365,,,,,,,,,,,,,,,,,,,,,,,,,-37.95063,12.63921,12.27772,-2.64715,-7.94836,0.77231,0.58521,0.01452,-0.09840,-0.80476
13.47000,1.00402,3.53191,10.41987,0.02328,-0.09263,0.22866,,,,,,,,,,,,,8.40932,-0.29383,,,,,,,,,,,-37.96385,12.59946,12.28159,-2.63882,-7.95113,0.77758,0.58564,0.01432,-0.09858,-0.80443
13.47500,0.99992,3.55647,10.42911,0.02250,-0.09385,0.22937,,,,,-0.22545,0.24718,-0.95494,,,,,,,,,,,,,,,,,,-37.97702,12.55970,12.28549,-2.63050,-7.95389,0.78285,0.58608,0.01412,-0.09875,-0.80409
13.48000,1.11715,3.62722,10.30199,0.02218,-0.08178,0.22769,,,,,,,,12.33231,,,,,,,,,,,,,,,,,-37.99015,12.51992,12.28942,-2.62217,-7.95664,0.78812,0.58651,0.01392,-0.09892,-0.80376
13.48500,1.18058,3.54698,10.42532,0.02688,-0.09168,0.22084,,,,,,,,,,,,,,,,,,,,,,,,,-38.00324,12.48013,12.29338,-2.61383,-7.95938,0.79339,0.58695,0.01372,-0.09910,-0.80342
13.49000,1.03025,3.62406,10.42507,0.01578,-0.08183,0.22343,,,,,,,,,,,,,,,,,,,,,,,,,-38.01629,12.44033,12.29736,-2.60550,-7.96211,0.79865,0.58738,0.01352,-0.09927,-0.80309
13.49500,1.06973,3.58940,10.41177,0.02142,-0.08731,0.22474,,,,,,,,,,,,,,,,,,,,,,,,,-38.02930,12.40051,12.30136,-2.59716,-7.96484,0.80391,0.58781,0.01332,-0.09944,-0.80275
13.50000,1.08509,3.53632,10.33673,0.02361,-0.08934,0.22143,,,,12.93914,-0.27625,0.22057,-0.94441,,70.53517,114.92079,102.09574,43.54747,8.51836,0.03737,,,,8.42484,0.04447,0.01693,0.59122,0.01116,-0.09711,-0.80057,-38.04226,12.36068,12.30539,-2.58881,-7.96755,0.80916,0.58825,0.01312,-0.09962,-0.80241
13.50500,1.10515,3.63166,10.36274,0.02365,-0.09120,0.22728,,,,,,,,,,,,,,,,,,,,,,,,,-38.05518,12.32084,12.30945,-2.58047,-7.97026,0.81442,0.58868,0.01292,-0.09979,-0.80208
13.51000,1.15179,3.50714,10.45190,0.01856,-0.08684,0.22354,,,,,,,,,,,,,,,,,,,,,,,,,-38.06807,12.28098,12.31354,-2.57212,-7.97296,0.81967,0.58911,0.01273,-0.09996,-0.80174
13.51500,1.10346,3.62491,10.31530,0.02271,-0.09054,0.22945,,,,,,,,,,,,,,,,,,,,,,,,,-38.08091,12.24111,12.31765,-2.56377,-7.97565,0.82492,0.58955,0.01253,-0.10014,-0.80140
13.52000,1.14494,3.56111,10.45768,0.02155,-0.08308,0.23615,,,,,,,,12.79556,,,,,,,,,,,,,,,,,-38.09370,12.20122,12.32179,-2.55542,-7.97833,0.83016,0.58998,0.01233,-0.10031,-0.80107
13.52500,0.97579,3.60165,10.27401,0.02642,-0.08083,0.22520,,,,,-0.21607,0.26006,-0.92374,,,,,,,,,,,,,,,,,,-38.10646,12.16132,12.32595,-2.54706,-7.98100,0.83541,0.59041,0.01213,-0.10049,-0.80073
13.53000,1.09226,3.59558,10.42743,0.02671,-0.09162,0.22295,,,,,,,,,,,,,,,,,,,,,,,,,-38.11917,12.12141,12.33014,-2.53870,-7.98366,0.84065,0.59084,0.01194,-0.10066,-0.80039
13.53500,1.12227,3.56298,10.41957,0.01330,-0.08800,0.22446,,,,,,,,,,,,,8.47387,0.06519,,,,,,,,,,,-38.13185,12.08149,12.33436,-2.53034,-7.98632,0.84588,0.59128,0.01174,-0.10084,-0.80005
13.54000,1.19968,3.62952,10.39000,0.01881,-0.07928,0.22438,,,,,,,,,,,,,,,,,,,,,,,,,-38.14448,12.04155,12.33860,-2.52198,-7.98896,0.85112,0.59171,0.01154,-0.10101,-0.79972
13.54500,1.04124,3.74451,10.45173,0.01843,-0.08504,0.22812,,,,,,,,,,,,,,,,,,,,,,,,,-38.15707,12.00160,12.34287,-2.51361,-7.99160,0.85635,0.59214,0.01135,-0.10119,-0.79938
13.55000,0.87446,3.57699,10.36179,0.02152,-0.08550,0.22460,,,,13.26751,-0.24816,0.24228,-0.94263,,,,,,,,,,,8.37437,0.05304,-0.06610,0.59001,0.01196,-0.10209,-0.80082,-38.16961,11.96163,12.34716,-2.50524,-7.99423,0.86158,0.59257,0.01115,-0.10136,-0.79904
13.55500,1.14676,3.59131,10.34319,0.02313,-0.08474,0.23588,,,,,,,,,,,,,,,,,,,,,,,,,-38.18212,11.92165,12.35149,-2.49687,-7.99684,0.86680,0.59300,0.01096,-0.10153,-0.79870
13.56000,1.20207,3.45627,10.41519,0.01745,-0.08148,0.23659,,,,,,,,12.57624,,,,,,,,,,,,,,,,,-38.19458,11.88166,12.35583,-2.48849,-7.99945,0.87203,0.59343,0.01076,-0.10171,-0.79836
13.56500,1.24578,3.56715,10.35059,0.02245,-0.08542,0.22204,,,,,,,,,,,,,,,,,,,,,,,,,-38.20700,11.84166,12.36021,-2.48011,-8.00206,0.87725,0.59386,0.01057,-0.10189,-0.79802
13.57000,1.22386,3.55303,10.42035,0.02474,-0.08649,0.23320,,,,,,,,,,,,,8.46346,-0.14964,,,,,,,,,,,-38.21938,11.80164,12.36461,-2.47173,-8.00465,0.88246,0.59429,0.01037,-0.10206,-0.79768
13.57500,1.10709,3.61138,10.35784,0.02098,-0.08925,0.22565,,,,,-0.20727,0.26663,-0.95011,,,,,,,,,,,,,,,,,,-38.23172,11.76161,12.36903,-2.46335,-8.00723,0.88768,0.59472,0.01018,-0.10224,-0.79734
13.58000,1.19511,3.61744,10.35005,0.02460,-0.09291,0.22577,,,,,,,,,,,,,,,,,,,,,,,,,-38.24402,11.72157,12.37348,-2.45496,-8.00981,0.89289,0.59515,0.00999,-0.10241,-0.79700
13.58500,1.11297,3.60435,10.35047,0.03458,-0.08028,0.22040,,,,,,,,,,,,,,,,,,,,,,,,,-38.25627,11.68151,12.37796,-2.44657,-8.01237,0.89810,0.59558,0.00979,-0.10259,-0.79666
13.59000,1.09945,3.60769,10.24312,0.02057,-0.08444,0.23043,,,,,,,,,,,,,,,,,,,,,,,,,-38.26848,11.64145,12.38246,-2.43818,-8.01493,0.90330,0.59601,0.00960,-0.10276,-0.79632
13.59500,1.08680,3.66198,10.32659,0.01723,-0.08502,0.22039,,,,,,,,,,,,,,,,,,,,,,,,,-38.28065,11.60137,12.38699,-2.42978,-8.01748,0.90850,0.59644,0.00941,-0.10294,-0.79597
13.60000,1.19896,3.60859,10.36837,0.01843,-0.08519,0.22608,-39.13596,12.13637,11.46407,12.12327,-0.19526,0.25014,-0.95378,12.49031,69.51994,113.86092,102.98903,44.49829,8.55710,0.03901,-2.45969,-8.01244,0.94432,8.37423,0.02763,0.04324,0.59576,0.01457,-0.10224,-0.79649,-38.29278,11.56127,12.39155,-2.42139,-8.02002,0.91370,0.59687,0.00922,-0.10311,-0.79563
13.60500,1.27624,3.62604,10.25593,0.02402,-0.08421,0.22935,,,,,,,,,,,,,,,,,,,,,,,,,-38.30487,11.52117,12.39613,-2.41299,-8.02255,0.91889,0.59730,0.00903,-0.10329,-0.79529
13.61000,1.12172,3.60203,10.41503,0.02143,-0.08511,0.22248,,,,,,,,,,,,,,,,,,,,,,,,,-38.31691,11.48105,12.40074,-2.40458,-8.02507,0.92409,0.59772,0.00884,-0.10346,-0.79495
13.61500,1.20691,3.56431,10.40910,0.03026,-0.08358,0.22856,,,,,,,,,,,,,,,,,,,,,,,,,-38.32891,11.44091,12.40537,-2.39618,-8.02759,0.92928,0.59815,0.00864,-0.10364,-0.79461
13.62000,1.22586,3.57950,10.31236,0.02837,-0.08221,0.23289,,,,,,,,,,,,,,,,,,,,,,,,,-38.34087,11.40077,12.41003,-2.38777,-8.03009,0.93446,0.59858,0.00845,-0.10382,-0.79426
13.62500,1.13721,3.62255,10.26955,0.02954,-0.08963,0.22369,,,,,-0.24228,0.23946,-0.92024,,,,,,,,,,,,,,,,,,-38.35279,11.36061,12.41471,-2.37936,-8.03259,0.93964,0.59901,0.00826,-0.10399,-0.79392
13.63000,1.30178,3.67929,10.26979,0.02631,-0.07957,0.22736,,,,,,,,,,,,,,,,,,,,,,,,,-38.36467,11.32044,12.41943,-2.37095,-8.03508,0.94482,0.59943,0.00807,-0.10417,-0.79358
13.63500,1.33136,3.67557,10.30195,0.02211,-0.08622,0.22369,,,,,,,,,,,,,8.48720,-0.12546,,,,,,,,,,,-38.37650,11.28026,12.42416,-2.36253,-8.03756,0.95000,0.59986,0.00789,-0.10435,-0.79323
13.64000,1.23946,3.72121,10.43117,0.03078,-0.08772,0.22376,,,,,,,,12.80764,,,,,,,,,,,,,,,,,-38.38829,11.24007,12.42893,-2.35411,-8.04002,0.95517,0.60029,0.00770,-0.10452,-0.79289
13.64500,1.36824,3.57814,10.35738,0.01909,-0.08608,0.22824,,,,,,,,,,,,,,,,,,,,,,,,,-38.40004,11.19986,12.43371,-2.34569,-8.04249,0.96034,0.60071,0.00751,-0.10470,-0.79254
13.65000,1.24671,3.66752,10.36815,0.03224,-0.09162,0.22942,,,,12.93447,-0.20216,0.24639,-0.95081,,,,,,,,,,,8.41250,0.00609,-0.02373,0.60447,0.00932,-0.10405,-0.78975,-38.41175,11.15964,12.43853,-2.33727,-8.04494,0.96551,0.60114,0.00732,-0.10487,-0.79220
13.65500,1.24575,3.59271,10.31793,0.02759,-0.08314,0.22337,,,,,,,,,,,,,,,,,,,,,,,,,-38.42341,11.11941,12.44337,-2.32884,-8.04738,0.97067,0.60156,0.00713,-0.10505,-0.79185
13.66000,1.30939,3.63568,10.18368,0.02848,-0.08381,0.23554,,,,,,,,,,,,,,,,,,,,,,,,,-38.43504,11.07917,12.44824,-2.32042,-8.04982,0.97583,0.60199,0.00694,-0.10523,-0.79151
13.66500,1.37383,3.57875,10.34121,0.02647,-0.08402,0.22649,,,,,,,,,,,,,,,,,,,,,,,,,-38.44662,11.03892,12.45313,-2.31199,-8.05224,0.98099,0.60242,0.00676,-0.10540,-0.79116
13.67000,1.29361,3.58845,10.25343,0.01759,-0.08269,0.23109,,,,,,,,,,,,,8.32293,-0.04969,,,,,,,,,,,-38.45816,10.99865,12.45805,-2.30355,-8.05466,0.98614,0.60284,0.00657,-0.10558,-0.79082
13.67500,1.37559,3.59017,10.27500,0.02231,-0.07733,0.22430,,,,,-0.24897,0.20829,-0.93331,,,,,,,,,,,,,,,,,,-38.46965,10.95837,12.46299,-2.29512,-8.05707,0.99129,0.60326,0.00638,-0.10576,-0.79047
13.68000,1.28718,3.63450,10.22078,0.02830,-0.08049,0.22986,,,,,,,,12.58529,,,,,,,,,,,,,,,,,-38.48111,10.91808,12.46796,-2.28668,-8.05946,0.99644,0.60369,0.00620,-0.10594,-0.79013
13.68500,1.41198,3.55870,10.21140,0.02325,-0.08737,0.22315,,,,,,,,,,,,,,,,,,,,,,,,,-38.49252,10.87777,12.47295,-2.27824,-8.06185,1.00158,0.60411,0.00601,-0.10611,-0.78978
13.69000,1.22517,3.55100,10.30775,0.03043,-0.08609,0.22798,,,,,,,,,,,,,,,,,,,,,,,,,-38.50389,10.83746,12.47797,-2.26979,-8.06424,1.00672,0.60454,0.00583,-0.10629,-0.78943
13.69500,1.25869,3.57215,10.30713,0.02625,-0.08870,0.22471,,,,,,,,,,,,,,,,,,,,,,,,,-38.51522,10.79713,12.48302,-2.26135,-8.06661,1.01185,0.60496,0.00564,-0.10647,-0.78909
13.70000,1.26207,3.57632,10.37664,0.02750,-0.08811,0.22461,,,,12.45182,-0.26056,0.26363,-0.93684,,69.33985,114.01048,103.18757,45.08916,8.50117,0.26502,,,,8.46434,-0.00712,0.00635,0.60573,0.00752,-0.10660,-0.78846,-38.52650,10.75679,12.48809,-2.25290,-8.06897,1.01699,0.60538,0.00546,-0.10664,-0.78874
13.70500,1.34790,3.67181,10.27750,0.02512,-0.07626,0.22694,,,,,,,,,,,,,,,,,,,,,,,,,-38.53775,10.71644,12.49319,-2.24445,-8.07133,1.02211,0.60581,0.00528,-0.10682,-0.78839
13.71000,1.32760,3.52456,10.27811,0.02794,-0.09170,0.22794,,,,,,,,,,,,,,,,,,,,,,,,,-38.54895,10.67608,12.49831,-2.23599,-8.07367,1.02724,0.60623,0.00509,-0.10700,-0.78804
13.71500,1.48629,3.61475,10.29948,0.03076,-0.08237,0.22837,,,,,,,,,,,,,,,,,,,,,,,,,-38.56011,10.63571,12.50346,-2.22754,-8.07601,1.03236,0.60665,0.00491,-0.10718,-0.78769
13.72000,1.39767,3.59074,10.38126,0.02315,-0.09021,0.22655,,,,,,,,13.02150,,,,,,,,,,,,,,,,,-38.57122,10.59532,12.50864,-2.21908,-8.07834,1.03748,0.60708,0.00473,-0.10735,-0.78735
13.72500,1.50588,3.77214,10.22377,0.02757,-0.08213,0.23129,,,,,-0.21671,0.24591,-0.92555,,,,,,,,,,,,,,,,,,-38.58230,10.55492,12.51384,-2.21062,-8.08066,1.04260,0.60750,0.00454,-0.10753,-0.78700
13.73000,1.43684,3.61818,10.27351,0.02906,-0.08667,0.22901,,,,,,,,,,,,,,,,,,,,,,,,,-38.59333,10.51451,12.51906,-2.20215,-8.08297,1.04771,0.60792,0.00436,-0.10771,-0.78665
13.73500,1.41328,3.48879,10.31713,0.02701,-0.08351,0.22321,,,,,,,,,,,,,8.46765,0.00131,,,,,,,,,,,-38.60432,10.47409,12.52432,-2.19369,-8.08527,1.05282,0.60834,0.00418,-0.10789,-0.78630
13.74000,1.35439,3.63201,10.30770,0.02309,-0.08278,0.22028,,,,,,,,,,,,,,,,,,,,,,,,,-38.61527,10.43366,12.52959,-2.18522,-8.08756,1.05792,0.60876,0.00400,-0.10806,-0.78595
13.74500,1.42201,3.70390,10.19775,0.02733,-0.07888,0.22363,,,,,,,,,,,,,,,,,,,,,,,,,-38.62617,10.39322,12.53489,-2.17675,-8.08985,1.06302,0.60918,0.00382,-0.10824,-0.78560
13.75000,1.41976,3.58793,10.33394,0.03249,-0.08870,0.22950,,,,11.47397,-0.24297,0.22742,-0.94618,,,,,,,,,,,8.39238,-0.06720,-0.04188,0.61099,0.00313,-0.11832,-0.78274,-38.63703,10.35276,12.54022,-2.16828,-8.09212,1.06812,0.60960,0.00364,-0.10842,-0.78525
13.75500,1.42212,3.65773,10.28855,0.02487,-0.08497,0.21737,,,,,,,,,,,,,,,,,,,,,,,,,-38.64785,10.31230,12.54558,-2.15980,-8.09439,1.07321,0.61002,0.00346,-0.10860,-0.78490
13.76000,1.34712,3.50252,10.19147,0.02319,-0.07925,0.22473,,,,,,,,13.07355,,,,,,,,,,,,,,,,,-38.65863,10.27182,12.55095,-2.15132,-8.09664,1.07830,0.61044,0.00328,-0.10878,-0.78455
13.76500,1.41675,3.70767,10.34538,0.02416,-0.08495,0.22194,,,,,,,,,,,,,,,,,,,,,,,,,-38.66937,10.23133,12.55636,-2.14284,-8.09889,1.08339,0.61086,0.00310,-0.10895,-0.78420
13.77000,1.41042,3.64726,10.31206,0.02810,-0.08266,0.22977,,,,,,,,,,,,,8.52684,0.09869,,,,,,,,,,,-38.68006,10.19083,12.56179,-2.13436,-8.10113,1.08847,0.61128,0.00292,-0.10913,-0.78385
13.77500,1.42490,3.55757,10.30078,0.03012,-0.09150,0.22496,,,,,-0.22618,0.25240,-0.95051,,,,,,,,,,,,,,,,,,-38.69071,10.15032,12.56724,-2.12588,-8.10336,1.09355,0.61170,0.00274,-0.10931,-0.78349
13.78000,1.51458,3.59245,10.28243,0.02415,-0.07943,0.22379,,,,,,,,,,,,,,,,,,,,,,,,,-38.70132,10.10980,12.57272,-2.11739,-8.10559,1.09862,0.61212,0.00256,-0.10949,-0.78314
13.78500,1.49874,3.71039,10.24277,0.02758,-0.07950,0.22360,,,,,,,,,,,,,,,,,,,,,,,,,-38.71188,10.06926,12.57823,-2.10890,-8.10780,1.10369,0.61254,0.00239,-0.10967,-0.78279
13.79000,1.42899,3.59706,10.29750,0.02213,-0.08570,0.22207,,,,,,,,,,,,,,,,,,,,,,,,,-38.72241,10.02872,12.58376,-2.10041,-8.11000,1.10876,0.61296,0.00221,-0.10984,-0.78244
13.79500,1.48776,3.55375,10.28299,0.03287,-0.08197,0.23332,,,,,,,,,,,,,,,,,,,,,,,,,-38.73289,9.98816,12.58932,-2.09192,-8.11220,1.11382,0.61338,0.00203,-0.11002,-0.78209
13.80000,1.42374,3.55918,10.24725,0.02636,-0.07283,0.22599,-39.97456,11.17497,12.77560,13.65558,-0.23135,0.26507,-0.95109,12.93592,67.86845,113.74298,104.21341,45.47220,8.35656,0.22236,-1.91735,-8.24899,1.03775,8.40895,-0.08757,-0.04710,0.61380,-0.00028,-0.09931,-0.78319,-38.74333,9.94760,12.59490,-2.08342,-8.11438,1.11888,0.61380,0.00185,-0.11020,-0.78173
13.80500,1.61735,3.48661,10.30780,0.03183,-0.07886,0.22795,,,,,,,,,,,,,,,,,,,,,,,,,-38.75372,9.90702,12.60051,-2.07492,-8.11656,1.12394,0.61421,0.00168,-0.11038,-0.78138
13.81000,1.56060,3.62018,10.25581,0.02943,-0.07986,0.21719,,,,,,,,,,,,,,,,,,,,,,,,,-38.76408,9.86643,12.60614,-2.06642,-8.11873,1.12899,0.61463,0.00150,-0.11056,-0.78103
13.81500,1.58557,3.58715,10.22601,0.02774,-0.08210,0.22177,,,,,,,,,,,,,,,,,,,,,,,,,-38.77439,9.82583,12.61180,-2.05792,-8.12089,1.13404,0.61505,0.00133,-0.11074,-0.78067
13.82000,1.52653,3.53680,10.19604,0.02764,-0.06618,0.23007,,,,,,,,,,,,,,,,,,,,,,,,,-38.78465,9.78522,12.61748,-2.04941,-8.12304,1.13908,0.61547,0.00115,-0.11091,-0.78032
13.82500,1.53208,3.59886,10.24349,0.02833,-0.07789,0.22227,,,,,-0.19092,0.24520,-0.93270,,,,,,,,,,,,,,,,,,-38.79488,9.74460,12.62319,-2.04090,-8.12518,1.14412,0.61588,0.00098,-0.11109,-0.77997
13.83000,1.53282,3.52864,10.25821,0.03594,-0.07561,0.21969,,,,,,,,,,,,,,,,,,,,,,,,,-38.80506,9.70397,12.62892,-2.03239,-8.12731,1.14916,0.61630,0.00080,-0.11127,-0.77961
13.83500,1.56117,3.65035,10.35018,0.02376,-0.08953,0.22703,,,,,,,,,,,,,8.30978,-0.08543,,,,,,,,,,,-38.81520,9.66333,12.63468,-2.02388,-8.12944,1.15419,0.61672,0.00063,-0.11145,-0.77926
13.84000,1.62006,3.61475,10.26449,0.03142,-0.08374,0.22641,,,,,,,,13.01886,,,,,,,,,,,,,,,,,-38.82530,9.62267,12.64046,-2.01537,-8.13155,1.15922,0.61713,0.00046,-0.11163,-0.77890
13.84500,1.53623,3.54220,10.20358,0.02973,-0.07814,0.22384,,,,,,,,,,,,,,,,,,,,,,,,,-38.83536,9.58201,12.64627,-2.00685,-8.13366,1.16425,0.61755,0.00028,-0.11181,-0.77855
13.85000,1.63533,3.51168,10.31412,0.03664,-0.07369,0.23522,,,,12.98789,-0.24818,0.25788,-0.93995,,,,,,,,,,,8.57598,0.05798,-0.01056,0.61637,-0.00531,-0.11196,-0.77944,-38.84537,9.54134,12.65210,-1.99833,-8.13576,1.16927,0.61796,0.00011,-0.11199,-0.77819
13.85500,1.54846,3.57261,10.29649,0.02369,-0.07961,0.23203,,,,,,,,,,,,,,,,,,,,,,,,,-38.85534,9.50065,12.65796,-1.98981,-8.13784,1.17428,0.61838,-0.00006,-0.11216,-0.77784
13.86000,1.58022,3.64652,10.21034,0.03349,-0.08701,0.23132,,,,,,,,,,,,,,,,,,,,,,,,,-38.86527,9.45996,12.66385,-1.98129,-8.13992,1.17930,0.61879,-0.00023,-0.11234,-0.77748
13.86500,1.59615,3.62816,10.36270,0.03166,-0.08407,0.22808,,,,,,,,,,,,,,,,,,,,,,,,,-38.87515,9.41926,12.66976,-1.97276,-8.14199,1.18431,0.61921,-0.00040,-0.11252,-0.77712
13.87000,1.47437,3.59169,10.25879,0.03154,-0.09199,0.22400,,,,,,,,,,,,,8.53942,-0.00646,,,,,,,,,,,-38.88500,9.37854,12.67569,-1.96424,-8.14405,1.18931,0.61962,-0.00057,-0.11270,-0.77677
13.87500,1.59495,3.64710,10.21169,0.03171,-0.08356,0.22934,,,,,-0.23109,0.25364,-0.94790,,,,,,,,,,,,,,,,,,-38.89480,9.33781,12.68165,-1.95571,-8.14611,1.19431,0.62004,-0.00074,-0.11288,-0.77641
13.88000,1.51423,3.60782,10.23563,0.03561,-0.08343,0.21978,,,,,,,,13.08590,,,,,,,,,,,,,,,,,-38.90455,9.29708,12.68763,-1.94718,-8.14815,1.19931,0.62045,-0.00091,-0.11306,-0.77605
13.88500,1.51083,3.61274,10.25414,0.03218,-0.07784,0.23218,,,,,,,,,,,,,,,,,,,,,,,,,-38.91427,9.25633,12.69364,-1.93864,-8.15019,1.20430,0.62086,-0.00108,-0.11324,-0.77570
13.89000,1.53890,3.60926,10.10895,0.02886,-0.07814,0.22178,,,,,,,,,,,,,,,,,,,,,,,,,-38.92394,9.21558,12.69968,-1.93011,-8.15221,1.20929,0.62128,-0.00125,-0.11342,-0.77534
13.89500,1.66154,3.57299,10.28349,0.03454,-0.08015,0.22684,,,,,,,,,,,,,,,,,,,,,,,,,-38.93357,9.17481,12.70573,-1.92157,-8.15423,1.21427,0.62169,-0.00142,-0.11359,-0.77498
13.90000,1.56926,3.72284,10.18373,0.03425,-0.07832,0.22989,,,,13.09728,-0.23027,0.23299,-0.93649,,67.38590,114.49772,103.88604,46.79020,8.38364,0.13651,,,,8.53914,-0.06334,-0.01120,0.62734,0.00008,-0.11564,-0.77011,-38.94316,9.13403,12.71182,-1.91303,-8.15624,1.21925,0.62210,-0.00159,-0.11377,-0.77462
13.90500,1.58837,3.65829,10.23002,0.03088,-0.07826,0.22754,,,,,,,,,,,,,,,,,,,,,,,,,-38.95270,9.09325,12.71793,-1.90449,-8.15823,1.22423,0.62252,-0.00176,-0.11395,-0.77426
13.91000,1.57795,3.50891,10.21879,0.03088,-0.07354,0.23043,,,,,,,,,,,,,,,,,,,,,,,,,-38.96220,9.05245,12.72406,-1.89594,-8.16022,1.22920,0.62293,-0.00192,-0.11413,-0.77391
13.91500,1.60333,3.67226,10.25210,0.03175,-0.07813,0.22085,,,,,,,,,,,,,,,,,,,,,,,,,-38.97166,9.01165,12.73022,-1.88739,-8.16221,1.23417,0.62334,-0.00209,-0.11431,-0.77355
13.92000,1.53962,3.53201,10.18947,0.03610,-0.08106,0.22580,,,,,,,,13.07041,,,,,,,,,,,,,,,,,-38.98107,8.97083,12.73640,-1.87885,-8.16418,1.23913,0.62375,-0.00226,-0.11449,-0.77319
